"BallotID","raiford"
"AB-0990+10253",1
"AB-0990+10267",1
"AB-0990+10275",1
"AB-0990+10277",1
"AB-0990+10281",0
"AB-0990+10283",0
"AB-0990+10285",0
"AB-0990+10303",0
"AB-0990+10323",1
"AB-0990+10349",1
"AB-0990+10369",1
"AB-0990+10371",1
"AB-0990+10375",1
"AB-0990+10377",0
"AB-0990+10381",1
"AB-0990+10387",1
"AB-0990+10391",1
"AB-0991+10007",1
"AB-0991+10011",1
"AB-0991+10025",0
"AB-0991+10031",1
"AB-0991+10037",1
"AB-0991+10043",0
"AB-0991+10083",0
"AB-0991+10105",1
"AB-0991+10119",1
"AB-0991+10131",1
"AB-0991+10133",1
"AB-0991+10151",1
"AB-0991+10153",1
"AB-0991+10157",1
"AB-0991+10175",1
"AB-0991+10201",1
"AB-0991+10245",0
"AB-0991+10267",1
"AB-0991+10271",1
"AB-0991+10275",1
"AB-0991+10309",1
"AB-0991+10331",1
"AB-0991+10333",1
"AB-0991+10335",1
"AB-0991+10339",0
"AB-0991+10343",1
"AB-0991+10361",0
"AB-0991+10363",0
"AB-0991+10365",0
"AB-0991+10389",0
"AB-0991+10401",1
"AB-0992+10007",1
"AB-0992+10083",1
"AB-0992+10093",0
"AB-0992+10095",1
"AB-0992+10109",1
"AB-0992+10115",1
"AB-0992+10121",0
"AB-0992+10129",0
"AB-0992+10131",1
"AB-0992+10155",1
"AB-0992+10161",1
"AB-0992+10169",1
"AB-0992+10171",0
"AB-0992+10181",1
"AB-0992+10185",1
"AB-0992+10191",1
"AB-0992+10193",1
"AB-0992+10209",1
"AB-0992+10227",0
"AB-0992+10235",0
"AB-0993+10015",1
"AB-0993+10021",1
"AB-0993+10061",0
"AB-0993+10105",1
"AB-0993+10107",1
"AB-0993+10121",0
"AB-0993+10133",1
"AB-0993+10137",0
"AB-0993+10145",1
"AB-0993+10185",0
"AB-0993+10201",0
"AB-0993+10221",0
"AB-0993+10225",0
"AB-0993+10227",0
"AB-0993+10229",0
"AB-0993+10233",0
"AB-0993+10271",1
"AB-0993+10281",0
"AB-0993+10293",1
"AB-0993+10297",1
"AB-0993+10321",0
"AB-0993+10331",1
"AB-0993+10333",1
"AB-0993+10345",0
"AB-0993+10363",1
"AB-0993+10367",1
"AB-0993+10369",1
"AB-0993+10371",1
"AB-0993+10383",1
"AB-0993+10393",1
"AB-0993+10417",0
"AB-0993+10419",1
"AB-0993+10425",0
"AB-0993+10427",1
"AB-0993+10439",0
"AB-0993+10459",1
"AB-0993+10465",1
"AB-0993+10477",1
"AB-0993+10523",1
"AB-0993+10533",0
"AB-0993+10555",0
"AB-0993+10583",0
"AB-0993+10595",1
"AB-0993+10609",0
"AB-0993+10611",0
"AB-0993+10619",1
"AB-0993+10629",1
"AB-0993+10631",1
"AB-0993+10641",1
"AB-0993+10655",0
"AB-0993+10657",1
"AB-0993+10667",1
"AB-0993+10683",0
"AB-0993+10689",0
"AB-0993+10713",0
"AB-0993+10719",0
"AB-0993+10721",0
"AB-0993+10729",0
"AB-0993+10731",0
"AB-0993+10733",0
"AB-0993+10735",0
"AB-0993+10737",0
"AB-0993+10739",0
"AB-0993+10761",0
"AB-0994+10033",1
"AB-0994+10049",1
"AB-0994+10051",1
"AB-0994+10057",1
"AB-0994+10069",1
"AB-0994+10099",1
"AB-0994+10105",1
"AB-0994+10113",1
"AB-0994+10137",0
"AB-0994+10139",0
"AB-0994+10143",0
"AB-0994+10161",0
"AB-0994+10169",0
"AB-0994+10185",0
"AB-0994+10187",0
"AB-0994+10189",0
"AB-0994+10213",0
"AB-0994+10231",1
"AB-0994+10253",0
"AB-0994+10265",0
"AB-0994+10271",0
"AB-0994+10279",0
"AB-0994+10287",1
"AB-0994+10295",0
"AB-0994+10305",1
"AB-0994+10325",1
"AB-0994+10329",0
"AB-0994+10331",0
"AB-0994+10341",0
"AB-0994+10381",0
"AB-0994+10383",0
"AB-0994+10405",0
"AB-0994+10417",0
"AB-0994+10449",0
"AB-0994+10467",0
"AB-0994+10479",0
"AB-0994+10497",0
"AB-0994+10503",0
"AB-0994+10505",0
"AB-0994+10509",0
"AB-0994+10545",0
"AB-0994+10599",0
"AB-0994+10601",0
"AB-0994+10603",0
"AB-0994+10609",1
"AB-0994+10611",0
"AB-0994+10649",0
"AB-0994+10651",0
"AB-0994+10669",0
"AB-0994+10675",1
"AB-0994+10693",0
"AB-0994+10699",0
"AB-0994+10705",1
"AB-0994+10741",1
"AB-0994+10745",1
"AB-0994+10747",1
"AB-0994+10771",1
"AB-0994+10795",1
"AB-0994+10797",1
"AB-0995+10005",1
"AB-0995+10029",1
"AB-0995+10033",1
"AB-0995+10045",0
"AB-0995+10047",0
"AB-0995+10051",0
"AB-0995+10059",1
"AB-0995+10061",1
"AB-0995+10069",0
"AB-0995+10087",0
"AB-0995+10089",0
"AB-0995+10097",1
"AB-0995+10105",1
"AB-0995+10163",0
"AB-0995+10165",1
"AB-0995+10171",1
"AB-0995+10229",0
"AB-0995+10231",1
"AB-0995+10239",1
"AB-0995+10241",0
"AB-0995+10251",1
"AB-0995+10269",1
"AB-0995+10275",0
"AB-0995+10293",0
"AB-0995+10297",0
"AB-0995+10313",0
"AB-0995+10339",1
"AB-0995+10427",1
"AB-0995+10431",1
"AB-0995+10435",0
"AB-0995+10467",1
"AB-0995+10485",1
"AB-0995+10487",1
"AB-0995+10505",1
"AB-0995+10509",1
"AB-0995+10521",0
"AB-0995+10535",1
"AB-0995+10543",0
"AB-0995+10555",0
"AB-0995+10557",0
"AB-0995+10569",1
"AB-0995+10571",1
"AB-0995+10673",0
"AB-0995+10713",0
"AB-0995+10723",0
"AB-0995+10731",0
"AB-0995+10737",0
"AB-0995+10795",0
"AB-0996+10037",0
"AB-0996+10051",1
"AB-0996+10071",1
"AB-0996+10073",1
"AB-0996+10077",1
"AB-0996+10083",1
"AB-0996+10107",1
"AB-0996+10127",0
"AB-0996+10131",1
"AB-0996+10145",1
"AB-0996+10161",1
"AB-0996+10169",1
"AB-0996+10187",0
"AB-0996+10191",0
"AB-0996+10225",0
"AB-0996+10227",0
"AB-0996+10235",1
"AB-0996+10257",1
"AB-0996+10267",0
"AB-0996+10281",1
"AB-0996+10311",1
"AB-0996+10341",1
"AB-0996+10359",0
"AB-0996+10365",0
"AB-0996+10481",0
"AB-0996+10483",0
"AB-0996+10485",0
"AB-0996+10543",1
"AB-0996+10545",1
"AB-0996+10581",1
"AB-0996+10597",0
"AB-0996+10603",0
"AB-0996+10611",1
"AB-0996+10629",1
"AB-0996+10665",1
"AB-0996+10677",1
"AB-0996+10687",1
"AB-0996+10695",1
"AB-0996+10699",1
"AB-0996+10711",1
"AB-0996+10731",1
"AB-0996+10761",1
"AB-0996+10779",1
"AB-0996+10799",1
"AB-0997+10021",1
"AB-0997+10033",1
"AB-0997+10043",1
"AB-0997+10055",0
"AB-0997+10081",1
"AB-0997+10117",1
"AB-0997+10161",1
"AB-0997+10185",0
"AB-0997+10191",0
"AB-0997+10193",1
"AB-0997+10197",0
"AB-0997+10237",1
"AB-0997+10239",1
"AB-0997+10241",1
"AB-0997+10253",1
"AB-0997+10271",1
"AB-0997+10279",0
"AB-0997+10303",0
"AB-0997+10305",1
"AB-0997+10307",1
"AB-0997+10331",0
"AB-0997+10335",1
"AB-0997+10341",1
"AB-0997+10347",1
"AB-0997+10351",1
"AB-0997+10359",1
"AB-0997+10411",1
"AB-0997+10435",0
"AB-0997+10451",0
"AB-0997+10461",0
"AB-0997+10477",1
"AB-0997+10483",0
"AB-0997+10491",1
"AB-0997+10499",1
"AB-0997+10503",0
"AB-0997+10523",1
"AB-0997+10529",1
"AB-0997+10535",1
"AB-0997+10537",1
"AB-0997+10541",1
"AB-0997+10543",1
"AB-0997+10559",1
"AB-0997+10605",1
"AB-0997+10607",1
"AB-0997+10619",1
"AB-0997+10623",1
"AB-0997+10627",1
"AB-0997+10631",0
"AB-0997+10651",1
"AB-0997+10675",1
"AB-0997+10681",1
"AB-0998+10035",1
"AB-0998+10049",1
"AB-0998+10055",1
"AB-0998+10059",1
"AB-0998+10063",0
"AB-0998+10067",0
"AB-0998+10077",1
"AB-0998+10087",1
"AB-0998+10089",1
"AB-0998+10103",1
"AB-0998+10127",0
"AB-0998+10149",1
"AB-0998+10175",0
"AB-0998+10179",0
"AB-0998+10185",1
"AB-0998+10187",0
"AB-0998+10223",1
"AB-0998+10231",1
"AB-0998+10277",1
"AB-0998+10279",1
"AB-0998+10283",1
"AB-0998+10297",1
"AB-0998+10319",1
"AB-0998+10323",1
"AB-0998+10325",0
"AB-0998+10353",1
"AB-0998+10361",1
"AB-0998+10363",1
"AB-0998+10371",1
"AB-0998+10399",0
"AB-0998+10403",0
"AB-0998+10419",0
"AB-0998+10439",1
"AB-0998+10447",0
"AB-0998+10451",1
"AB-0998+10455",1
"AB-0998+10469",1
"AB-0998+10473",1
"AB-0998+10477",1
"AB-0998+10481",1
"AB-0998+10525",1
"AB-0998+10539",0
"AB-0998+10545",1
"AB-0998+10597",1
"AB-0998+10603",1
"AB-0998+10633",0
"AB-0998+10657",0
"AB-0998+10669",1
"AB-0998+10679",0
"AB-0998+10691",1
"AB-0998+10701",0
"AB-0998+10733",1
"AB-0998+10735",1
"AB-0998+10745",1
"AB-0998+10787",1
"AB-0998+10791",1
"AB-0999+10017",1
"AB-0999+10023",1
"AB-0999+10029",1
"AB-0999+10039",1
"AB-0999+10077",0
"AB-0999+10085",0
"AB-0999+10091",0
"AB-0999+10119",0
"AB-0999+10133",0
"AB-0999+10139",1
"AB-0999+10157",1
"AB-0999+10179",0
"AB-0999+10207",0
"AB-0999+10231",1
"AB-0999+10237",1
"AB-0999+10245",1
"AB-0999+10247",1
"AB-0999+10271",1
"AB-0999+10275",0
"AB-0999+10277",1
"AB-0999+10279",1
"AB-0999+10299",1
"AB-0999+10305",1
"AB-0999+10339",1
"AB-0999+10345",0
"AB-0999+10371",1
"AB-0999+10385",0
"AB-0999+10457",1
"AB-0999+10467",1
"AB-0999+10533",1
"AB-0999+10539",1
"AB-0999+10589",1
"AB-0999+10613",1
"AB-0999+10627",1
"AB-0999+10629",1
"AB-0999+10637",1
"AB-0999+10659",1
"AB-0999+10673",1
"AB-0999+10679",1
"AB-0999+10685",1
"AB-0999+10689",0
"AB-0999+10697",0
"AB-0999+10715",1
"AB-0999+10733",1
"AB-0999+10735",0
"AB-0999+10745",1
"AB-0999+10773",0
"AB-0999+10775",1
"AB-1000+10041",0
"AB-1000+10059",0
"AB-1000+10091",1
"AB-1000+10111",1
"AB-1000+10125",1
"AB-1000+10127",1
"AB-1000+10143",1
"AB-1000+10171",0
"AB-1000+10175",1
"AB-1000+10177",1
"AB-1000+10199",1
"AB-1000+10205",1
"AB-1000+10215",1
"AB-1000+10237",1
"AB-1000+10253",0
"AB-1000+10255",1
"AB-1000+10259",1
"AB-1000+10267",1
"AB-1000+10325",1
"AB-1000+10329",1
"AB-1000+10351",1
"AB-1000+10391",0
"AB-1000+10405",1
"AB-1000+10413",1
"AB-1000+10437",1
"AB-1000+10441",0
"AB-1000+10451",1
"AB-1000+10453",1
"AB-1000+10461",1
"AB-1000+10463",1
"AB-1000+10483",0
"AB-1000+10495",1
"AB-1000+10497",0
"AB-1000+10525",0
"AB-1000+10527",0
"AB-1000+10537",1
"AB-1000+10571",0
"AB-1000+10591",1
"AB-1000+10603",0
"AB-1000+10645",1
"AB-1000+10665",0
"AB-1000+10667",1
"AB-1000+10673",1
"AB-1000+10701",1
"AB-1000+10727",0
"AB-1001+10021",1
"AB-1001+10033",1
"AB-1001+10061",1
"AB-1001+10075",1
"AB-1001+10085",1
"AB-1001+10093",1
"AB-1001+10097",0
"AB-1001+10109",1
"AB-1001+10121",0
"AB-1001+10147",0
"AB-1001+10167",1
"AB-1001+10171",0
"AB-1001+10187",0
"AB-1001+10191",1
"AB-1001+10235",1
"AB-1001+10253",1
"AB-1001+10277",1
"AB-1001+10315",1
"AB-1001+10329",1
"AB-1001+10363",1
"AB-1001+10427",1
"AB-1001+10429",1
"AB-1001+10441",1
"AB-1001+10445",1
"AB-1001+10491",1
"AB-1001+10495",1
"AB-1001+10507",1
"AB-1001+10535",1
"AB-1001+10551",1
"AB-1001+10553",0
"AB-1001+10563",1
"AB-1001+10565",1
"AB-1001+10575",0
"AB-1001+10579",0
"AB-1001+10591",1
"AB-1001+10603",1
"AB-1001+10611",1
"AB-1001+10629",1
"AB-1001+10661",1
"AB-1001+10667",1
"AB-1001+10685",0
"AB-1001+10687",1
"AB-1001+10695",0
"AB-1001+10709",0
"AB-1001+10711",1
"AB-1001+10753",1
"AB-1001+10759",0
"AB-1001+10763",0
"AB-1001+10769",1
"AB-1001+10779",0
"AB-1001+10783",0
"AB-1001+10799",1
"AB-1002+10005",1
"AB-1002+10009",1
"AB-1002+10013",1
"AB-1002+10033",1
"AB-1002+10043",1
"AB-1002+10047",1
"AB-1002+10049",1
"AB-1002+10061",1
"AB-1002+10077",1
"AB-1002+10093",0
"AB-1002+10095",0
"AB-1002+10101",1
"AB-1002+10119",1
"AB-1002+10121",1
"AB-1002+10141",1
"AB-1002+10171",1
"AB-1002+10219",1
"AB-1002+10227",1
"AB-1002+10237",1
"AB-1002+10239",1
"AB-1002+10249",1
"AB-1002+10255",1
"AB-1002+10271",1
"AB-1002+10279",1
"AB-1002+10327",1
"AB-1002+10339",1
"AB-1002+10357",1
"AB-1002+10367",1
"AB-1002+10371",0
"AB-1002+10391",1
"AB-1002+10411",0
"AB-1002+10413",1
"AB-1002+10419",0
"AB-1002+10435",1
"AB-1002+10437",1
"AB-1002+10443",1
"AB-1002+10463",1
"AB-1002+10467",1
"AB-1002+10471",1
"AB-1002+10475",1
"AB-1002+10477",1
"AB-1002+10503",0
"AB-1002+10525",0
"AB-1002+10527",0
"AB-1002+10531",1
"AB-1002+10533",1
"AB-1002+10545",1
"AB-1002+10593",1
"AB-1002+10613",0
"AB-1002+10647",1
"AB-1002+10699",0
"AB-1002+10701",0
"AB-1002+10703",0
"AB-1003+10013",1
"AB-1003+10023",1
"AB-1003+10061",1
"AB-1003+10097",0
"AB-1003+10115",0
"AB-1003+10133",0
"AB-1003+10139",0
"AB-1003+10141",1
"AB-1003+10151",0
"AB-1003+10157",1
"AB-1003+10159",0
"AB-1003+10163",1
"AB-1003+10173",1
"AB-1003+10183",1
"AB-1003+10191",1
"AB-1003+10233",0
"AB-1003+10235",0
"AB-1003+10237",0
"AB-1003+10265",1
"AB-1003+10269",0
"AB-1003+10285",0
"AB-1003+10293",0
"AB-1003+10295",1
"AB-1003+10301",1
"AB-1003+10325",0
"AB-1003+10399",0
"AB-1003+10401",1
"AB-1003+10407",0
"AB-1003+10411",1
"AB-1003+10415",0
"AB-1003+10417",0
"AB-1003+10419",0
"AB-1003+10421",0
"AB-1003+10423",0
"AB-1003+10425",1
"AB-1003+10429",0
"AB-1003+10435",0
"AB-1003+10445",0
"AB-1003+10473",0
"AB-1003+10489",1
"AB-1003+10497",1
"AB-1003+10499",1
"AB-1003+10515",1
"AB-1003+10553",1
"AB-1003+10599",1
"AB-1003+10619",1
"AB-1003+10633",1
"AB-1003+10657",1
"AB-1003+10685",1
"AB-1003+10687",1
"AB-1003+10689",1
"AB-1003+10711",1
"AB-1003+10713",0
"AB-1003+10747",1
"AB-1003+10777",1
"AB-1003+10783",1
"AB-1003+10785",1
"AB-1003+10789",1
"AB-1003+10791",1
"AB-1004+10039",1
"AB-1004+10041",1
"AB-1004+10049",1
"AB-1004+10283",1
"AB-1004+10295",1
"AB-1004+10303",0
"AB-1004+10357",0
"AB-1004+10363",0
"AB-1004+10441",1
"AB-1004+10455",1
"AB-1004+10457",1
"AB-1004+10517",1
"AB-1004+10537",0
"AB-1004+10541",0
"AB-1004+10619",1
"AB-1004+10637",1
"AB-1004+10645",1
"AB-1004+10753",0
"AB-1004+10755",0
"AB-1004+10763",0
"AB-1005+10007",0
"AB-1005+10049",1
"AB-1005+10069",1
"AB-1005+10083",1
"AB-1005+10085",1
"AB-1005+10151",1
"AB-1005+10155",1
"AB-1005+10205",1
"AB-1005+10211",1
"AB-1005+10213",1
"AB-1005+10215",1
"AB-1005+10225",1
"AB-1005+10235",1
"AB-1005+10241",1
"AB-1005+10247",1
"AB-1005+10249",1
"AB-1005+10273",1
"AB-1005+10287",0
"AB-1005+10289",1
"AB-1005+10301",1
"AB-1005+10315",1
"AB-1005+10327",1
"AB-1005+10335",1
"AB-1005+10347",0
"AB-1005+10377",0
"AB-1005+10411",0
"AB-1005+10415",1
"AB-1005+10417",1
"AB-1005+10425",1
"AB-1005+10435",1
"AB-1005+10441",1
"AB-1005+10457",1
"AB-1005+10479",1
"AB-1005+10481",1
"AB-1005+10521",1
"AB-1005+10535",0
"AB-1005+10543",1
"AB-1005+10549",0
"AB-1005+10553",1
"AB-1005+10555",0
"AB-1005+10565",0
"AB-1005+10579",1
"AB-1005+10583",1
"AB-1005+10611",1
"AB-1005+10613",1
"AB-1005+10619",1
"AB-1005+10639",1
"AB-1005+10651",1
"AB-1005+10655",1
"AB-1005+10661",0
"AB-1005+10707",1
"AB-1005+10747",1
"AB-1005+10761",1
"AB-1006+10005",0
"AB-1006+10021",0
"AB-1006+10025",1
"AB-1006+10045",0
"AB-1006+10049",1
"AB-1006+10071",0
"AB-1006+10087",1
"AB-1006+10097",1
"AB-1006+10099",1
"AB-1006+10105",1
"AB-1006+10141",1
"AB-1006+10147",1
"AB-1006+10155",1
"AB-1006+10171",0
"AB-1006+10199",0
"AB-1006+10211",1
"AB-1006+10215",1
"AB-1006+10239",0
"AB-1006+10247",1
"AB-1006+10249",1
"AB-1006+10275",1
"AB-1006+10281",1
"AB-1006+10295",1
"AB-1006+10303",0
"AB-1006+10321",1
"AB-1006+10331",0
"AB-1006+10343",1
"AB-1006+10349",0
"AB-1006+10359",1
"AB-1006+10373",0
"AB-1006+10381",1
"AB-1006+10395",1
"AB-1006+10417",0
"AB-1006+10429",0
"AB-1006+10457",1
"AB-1006+10467",1
"AB-1006+10471",1
"AB-1006+10477",1
"AB-1006+10497",1
"AB-1006+10503",1
"AB-1006+10511",1
"AB-1006+10531",1
"AB-1006+10539",1
"AB-1006+10559",1
"AB-1006+10577",1
"AB-1006+10585",1
"AB-1006+10587",0
"AB-1006+10591",1
"AB-1006+10611",1
"AB-1007+10003",0
"AB-1007+10021",1
"AB-1007+10023",0
"AB-1007+10037",1
"AB-1007+10067",0
"AB-1007+10141",1
"AB-1007+10145",0
"AB-1007+10153",1
"AB-1007+10161",0
"AB-1007+10169",1
"AB-1007+10173",1
"AB-1007+10213",1
"AB-1007+10223",1
"AB-1007+10243",1
"AB-1007+10261",0
"AB-1007+10269",1
"AB-1007+10279",1
"AB-1007+10315",0
"AB-1007+10319",1
"AB-1007+10341",1
"AB-1007+10343",1
"AB-1007+10349",0
"AB-1007+10355",1
"AB-1007+10359",1
"AB-1007+10361",1
"AB-1007+10365",1
"AB-1007+10381",0
"AB-1007+10453",0
"AB-1007+10485",0
"AB-1007+10503",1
"AB-1007+10533",0
"AB-1007+10543",0
"AB-1007+10581",1
"AB-1007+10599",0
"AB-1007+10615",1
"AB-1007+10701",1
"AB-1007+10755",0
"AB-1007+10775",1
"AB-1007+10791",1
"AB-1008+10019",1
"AB-1008+10055",0
"AB-1008+10057",0
"AB-1008+10075",0
"AB-1008+10087",1
"AB-1008+10107",0
"AB-1008+10113",1
"AB-1008+10117",0
"AB-1008+10123",1
"AB-1008+10125",1
"AB-1008+10143",0
"AB-1008+10145",1
"AB-1008+10159",0
"AB-1008+10177",1
"AB-1008+10215",0
"AB-1008+10265",0
"AB-1008+10285",1
"AB-1008+10295",0
"AB-1008+10301",1
"AB-1008+10345",1
"AB-1008+10365",0
"AB-1008+10391",0
"AB-1008+10419",0
"AB-1008+10633",0
"AB-1008+10657",0
"AB-1008+10709",0
"AB-1008+10723",1
"AB-1008+10777",1
"AB-1008+10783",1
"AB-1008+10785",1
"AB-1009+10005",0
"AB-1009+10023",1
"AB-1009+10031",1
"AB-1009+10033",1
"AB-1009+10049",1
"AB-1009+10061",0
"AB-1009+10117",0
"AB-1009+10123",1
"AB-1009+10137",0
"AB-1009+10153",0
"AB-1009+10159",1
"AB-1009+10169",1
"AB-1009+10181",0
"AB-1009+10205",1
"AB-1009+10213",1
"AB-1009+10375",0
"AB-1009+10391",0
"AB-1009+10437",1
"AB-1009+10439",1
"AB-1009+10473",1
"AB-1009+10477",1
"AB-1009+10569",0
"AB-1009+10599",0
"AB-1009+10601",0
"AB-1009+10603",0
"AB-1009+10637",0
"AB-1009+10643",0
"AB-1009+10657",0
"AB-1009+10659",0
"AB-1009+10687",0
"AB-1009+10737",0
"AB-1009+10763",0
"AB-1009+10783",0
"AB-1009+10785",0
"AB-1009+10787",0
"AB-1009+10789",0
"AB-1009+10797",0
"AB-1010+10005",1
"AB-1010+10009",0
"AB-1010+10027",1
"AB-1010+10029",1
"AB-1010+10035",1
"AB-1010+10037",1
"AB-1010+10049",1
"AB-1010+10053",1
"AB-1010+10061",1
"AB-1010+10119",1
"AB-1010+10129",1
"AB-1010+10175",0
"AB-1010+10183",0
"AB-1010+10187",1
"AB-1010+10223",0
"AB-1010+10225",0
"AB-1010+10235",0
"AB-1010+10243",0
"AB-1010+10245",0
"AB-1010+10299",0
"AB-1010+10327",1
"AB-1010+10385",1
"AB-1010+10387",1
"AB-1010+10427",0
"AB-1010+10429",0
"AB-1010+10439",0
"AB-1010+10457",0
"AB-1010+10467",0
"AB-1010+10477",0
"AB-1010+10481",1
"AB-1010+10491",0
"AB-1010+10517",0
"AB-1010+10539",0
"AB-1010+10551",1
"AB-1010+10555",0
"AB-1010+10569",0
"AB-1010+10573",0
"AB-1010+10591",0
"AB-1010+10621",0
"AB-1010+10629",0
"AB-1010+10637",0
"AB-1010+10639",0
"AB-1010+10643",0
"AB-1010+10655",0
"AB-1010+10679",0
"AB-1010+10683",0
"AB-1010+10705",0
"AB-1010+10735",0
"AB-1010+10745",1
"AB-1010+10747",1
"AB-1010+10781",1
"AB-1011+10017",1
"AB-1011+10019",1
"AB-1011+10021",1
"AB-1011+10035",1
"AB-1011+10039",1
"AB-1011+10051",1
"AB-1011+10071",0
"AB-1011+10091",1
"AB-1011+10103",1
"AB-1011+10105",1
"AB-1011+10113",1
"AB-1011+10115",1
"AB-1011+10123",1
"AB-1011+10131",1
"AB-1011+10135",1
"AB-1011+10139",1
"AB-1011+10145",1
"AB-1011+10153",1
"AB-1011+10157",1
"AB-1011+10165",1
"AB-1011+10185",1
"AB-1011+10237",1
"AB-1011+10331",0
"AB-1011+10371",0
"AB-1011+10431",0
"AB-1011+10465",0
"AB-1011+10467",0
"AB-1011+10469",0
"AB-1011+10477",0
"AB-1011+10479",0
"AB-1011+10481",0
"AB-1011+10483",0
"AB-1011+10485",0
"AB-1011+10489",0
"AB-1011+10495",0
"AB-1011+10563",0
"AB-1011+10583",0
"AB-1011+10585",0
"AB-1011+10597",1
"AB-1011+10599",0
"AB-1011+10637",1
"AB-1011+10641",0
"AB-1011+10653",0
"AB-1011+10675",0
"AB-1011+10677",0
"AB-1011+10679",0
"AB-1011+10683",1
"AB-1011+10703",1
"AB-1011+10705",0
"AB-1011+10711",0
"AB-1011+10727",0
"AB-1011+10775",0
"AB-1012+10035",0
"AB-1012+10037",0
"AB-1012+10089",0
"AB-1012+10105",0
"AB-1012+10107",0
"AB-1012+10139",0
"AB-1012+10161",0
"AB-1012+10223",1
"AB-1012+10225",0
"AB-1012+10251",0
"AB-1012+10277",1
"AB-1012+10297",0
"AB-1012+10305",0
"AB-1012+10307",0
"AB-1012+10321",0
"AB-1012+10333",0
"AB-1012+10393",0
"AB-1012+10413",0
"AB-1012+10415",0
"AB-1012+10417",0
"AB-1012+10439",0
"AB-1012+10447",0
"AB-1012+10449",0
"AB-1012+10453",0
"AB-1012+10455",1
"AB-1012+10481",0
"AB-1012+10485",0
"AB-1012+10487",0
"AB-1012+10513",0
"AB-1012+10521",0
"AB-1012+10523",0
"AB-1012+10559",1
"AB-1012+10609",0
"AB-1012+10619",0
"AB-1012+10621",0
"AB-1012+10623",0
"AB-1012+10627",1
"AB-1012+10655",0
"AB-1012+10675",1
"AB-1012+10677",1
"AB-1012+10681",1
"AB-1012+10687",1
"AB-1012+10695",0
"AB-1012+10699",0
"AB-1012+10703",1
"AB-1012+10707",1
"AB-1012+10717",0
"AB-1012+10719",0
"AB-1012+10729",0
"AB-1012+10787",1
"AB-1012+10799",0
"AB-1012+10801",0
"AB-1013+10009",1
"AB-1013+10025",0
"AB-1013+10033",1
"AB-1013+10051",0
"AB-1013+10053",0
"AB-1013+10059",0
"AB-1013+10071",0
"AB-1013+10095",1
"AB-1013+10103",0
"AB-1013+10105",1
"AB-1013+10121",1
"AB-1013+10131",0
"AB-1013+10147",0
"AB-1013+10183",0
"AB-1013+10185",0
"AB-1013+10191",0
"AB-1013+10197",0
"AB-1013+10209",0
"AB-1013+10213",0
"AB-1013+10215",0
"AB-1013+10223",0
"AB-1013+10255",0
"AB-1013+10257",0
"AB-1013+10259",0
"AB-1013+10291",0
"AB-1013+10315",1
"AB-1013+10325",0
"AB-1013+10343",0
"AB-1013+10375",0
"AB-1013+10399",0
"AB-1013+10401",0
"AB-1013+10405",0
"AB-1013+10423",0
"AB-1013+10441",0
"AB-1013+10443",0
"AB-1013+10445",0
"AB-1013+10461",1
"AB-1013+10467",0
"AB-1013+10507",0
"AB-1013+10751",0
"AB-1014+10025",1
"AB-1014+10035",1
"AB-1014+10043",1
"AB-1014+10045",0
"AB-1014+10047",1
"AB-1014+10049",0
"AB-1014+10075",0
"AB-1014+10077",0
"AB-1014+10093",1
"AB-1014+10127",1
"AB-1014+10129",0
"AB-1014+10137",1
"AB-1014+10141",0
"AB-1014+10157",1
"AB-1014+10181",0
"AB-1014+10199",0
"AB-1014+10203",0
"AB-1014+10207",1
"AB-1014+10217",0
"AB-1014+10219",0
"AB-1014+10223",0
"AB-1014+10241",1
"AB-1014+10285",0
"AB-1014+10297",1
"AB-1014+10317",1
"AB-1014+10325",1
"AB-1014+10345",0
"AB-1014+10351",0
"AB-1014+10371",0
"AB-1014+10373",0
"AB-1014+10375",1
"AB-1014+10379",0
"AB-1014+10387",0
"AB-1014+10397",0
"AB-1014+10405",0
"AB-1014+10411",0
"AB-1014+10431",0
"AB-1014+10435",1
"AB-1014+10445",0
"AB-1014+10447",0
"AB-1014+10457",0
"AB-1014+10527",1
"AB-1014+10535",1
"AB-1014+10545",1
"AB-1014+10547",0
"AB-1014+10549",0
"AB-1014+10603",1
"AB-1014+10609",1
"AB-1014+10615",0
"AB-1015+10007",1
"AB-1015+10059",0
"AB-1015+10061",0
"AB-1015+10069",0
"AB-1015+10079",0
"AB-1015+10085",1
"AB-1015+10113",1
"AB-1015+10125",1
"AB-1015+10131",0
"AB-1015+10139",0
"AB-1015+10171",0
"AB-1015+10199",1
"AB-1015+10253",1
"AB-1015+10265",0
"AB-1015+10285",1
"AB-1015+10293",0
"AB-1015+10295",0
"AB-1015+10317",1
"AB-1015+10357",0
"AB-1015+10367",1
"AB-1015+10399",1
"AB-1015+10407",1
"AB-1015+10419",0
"AB-1015+10429",1
"AB-1015+10461",0
"AB-1015+10469",1
"AB-1015+10507",0
"AB-1015+10521",0
"AB-1015+10531",1
"AB-1015+10541",0
"AB-1015+10591",0
"AB-1015+10627",0
"AB-1015+10629",1
"AB-1015+10631",1
"AB-1015+10667",0
"AB-1015+10703",0
"AB-1015+10705",1
"AB-1015+10717",1
"AB-1015+10725",1
"AB-1015+10729",1
"AB-1015+10743",0
"AB-1015+10747",0
"AB-1015+10795",1
"AB-1016+10019",1
"AB-1016+10033",0
"AB-1016+10055",1
